,AveragePrice,TotalVolume,TotalBags,type,year,region
472,1.04,771974.9,39738.53,conventional,2015,Sacramento
473,0.85,692276.13,41625.89,conventional,2015,SanDiego
474,0.91,1352027.64,65344.53,conventional,2015,SanFrancisco
475,0.97,933148.31,143116.9,conventional,2015,Seattle
476,0.91,469684.32,79706.75,conventional,2015,SouthCarolina
477,0.71,6934356.31,646594.32,conventional,2015,SouthCentral
478,0.93,4924049.79,776257.35,conventional,2015,Southeast
479,0.97,135656.36,12313.11,conventional,2015,Spokane
480,1.1,308371.9,49768.12,conventional,2015,StLouis
481,1.26,57424.15,25844.56,conventional,2015,Syracuse
482,0.92,562242.53,116945.11,conventional,2015,Tampa
483,0.89,44655461.51,5384427.62,conventional,2015,TotalUS
484,0.84,8362504.08,877588.11,conventional,2015,West
485,0.71,916367.42,85808.44,conventional,2015,WestTexNewMexico
486,1.83,1228.51,1096.03,organic,2015,Albany
487,1.44,7665.7,1889.49,organic,2015,Atlanta
488,1.15,27929.74,4613.61,organic,2015,BaltimoreWashington
489,1.43,1780.76,781.45,organic,2015,Boise
490,1.78,2943.85,1622.73,organic,2015,Boston
491,1.55,917091.3424611753,2687.42,organic,2015,BuffaloRochester
492,1.11,196031.9,11697.02,organic,2015,California
493,1.93,3557.34,644.69,organic,2015,Charlotte
494,1.52,14391.05,1192.23,organic,2015,Chicago
495,1.19,10707.5,1348.7,organic,2015,CincinnatiDayton
496,1.63,4215.96,798.7,organic,2015,Columbus
497,1.24,12276.58,3953.33,organic,2015,DallasFtWorth
498,1.29,27527.63,11889.86,organic,2015,Denver
499,1.55,8707.92,1302.37,organic,2015,Detroit
500,1.98,917091.3424611753,96.67,organic,2015,GrandRapids
501,1.53,63248.58,12806.99,organic,2015,GreatLakes
502,1.65,3796.16,3605.48,organic,2015,HarrisburgScranton
503,1.54,6084.48,587.68,organic,2015,HartfordSpringfield
504,1.15,12285.76,946.67,organic,2015,Houston
505,1.69,1565.24,714.98,organic,2015,Indianapolis
506,1.76,917091.3424611753,720.0,organic,2015,Jacksonville
507,1.6,7634.17,383.33,organic,2015,LasVegas
508,1.396017972711152,50107.32,8756.72,organic,2015,LosAngeles
509,1.55,1336.46,564.05,organic,2015,Louisville
510,1.73,1767.3,923.33,organic,2015,MiamiFtLauderdale
511,1.44,72159.84,19318.05,organic,2015,Midsouth
512,1.65,4205.27,1209.82,organic,2015,Nashville
513,1.48,2013.46,1816.67,organic,2015,NewOrleansMobile
514,1.93,24697.84,10139.17,organic,2015,NewYork
515,1.78,63537.1,36549.6,organic,2015,Northeast
516,1.89,6551.44,5978.48,organic,2015,NorthernNewEngland
517,1.76,2499.88,1183.33,organic,2015,Orlando
518,1.69,4907.41,3201.03,organic,2015,Philadelphia
519,1.18,13645.72,818.52,organic,2015,PhoenixTucson
520,1.77,1427.11,295043.20947097597,organic,2015,Pittsburgh
521,1.67,30193.16,11757.26,organic,2015,Plains
522,1.2,39672.8,6568.55,organic,2015,Portland
523,1.79,4385.19,1344.93,organic,2015,RaleighGreensboro
524,1.58,3916.98,1333.77,organic,2015,RichmondNorfolk
525,1.5,4941.74,971.86,organic,2015,Roanoke
526,1.22,13195.65,467.34,organic,2015,Sacramento
527,1.11,18623.99,1263.56,organic,2015,SanDiego
528,1.06,57802.02,227.71,organic,2015,SanFrancisco
529,1.44,40334.59,5911.89,organic,2015,Seattle
530,1.66,3977.03,1744.2,organic,2015,SouthCarolina
531,1.28,64156.46,20337.33,organic,2015,SouthCentral
532,1.6,35085.7,16213.96,organic,2015,Southeast
533,1.38,6444.84,421.87,organic,2015,Spokane
534,1.93,2688.02,350.0,organic,2015,StLouis
535,1.65,1285.09,1169.84,organic,2015,Syracuse
536,1.68,2109.19,1326.67,organic,2015,Tampa
537,1.36,740896.97,173196.78,organic,2015,TotalUS
538,1.34,216484.22,44516.57,organic,2015,West
539,1.77,7210.19,2563.33,organic,2015,WestTexNewMexico
540,0.99,51253.97,10621.54,conventional,2015,Albany
541,1.03,433883.91,38940.18,conventional,2015,Atlanta
542,1.09,844931.21,180932.96,conventional,2015,BaltimoreWashington
543,1.07,69970.75,3047.17,conventional,2015,Boise
544,1.04,609985.34,106216.72,conventional,2015,Boston
545,1.36,132760.1,64513.81,conventional,2015,BuffaloRochester
546,0.91,5871224.58,612526.38,conventional,2015,California
547,1.17,150139.38,51284.33,conventional,2015,Charlotte
548,1.13,729325.61,82336.09,conventional,2015,Chicago
549,0.93,186617.2,37258.67,conventional,2015,CincinnatiDayton
550,0.96,128078.27,20393.63,conventional,2015,Columbus
551,0.67,1207167.54,80177.93,conventional,2015,DallasFtWorth
552,0.95,766576.39,141257.84,conventional,2015,Denver
553,1.11,268195.87,61772.96,conventional,2015,Detroit
554,1.24,132621.01,295043.20947097597,conventional,2015,GrandRapids
555,1.07,2856456.35,560633.82,conventional,2015,GreatLakes
556,1.02,239756.62,76542.91,conventional,2015,HarrisburgScranton
557,1.09,364571.57,68467.05,conventional,2015,HartfordSpringfield
558,0.7,1180723.02,114519.05,conventional,2015,Houston
559,0.98,158792.02,33519.02,conventional,2015,Indianapolis
560,1.21,917091.3424611753,19397.24,conventional,2015,Jacksonville
561,1.01,318770.67,43708.68,conventional,2015,LasVegas
562,0.9,2641032.65,327154.33,conventional,2015,LosAngeles
563,1.0,87054.02,19962.84,conventional,2015,Louisville
564,1.25,348210.5,62445.11,conventional,2015,MiamiFtLauderdale
565,1.06,2734006.98,619501.72,conventional,2015,Midsouth
566,0.94,171749.31,28126.02,conventional,2015,Nashville
567,1.396017972711152,242065.29,63558.12,conventional,2015,NewOrleansMobile
568,1.11,1658708.73,317964.5,conventional,2015,NewYork
569,1.09,4457049.41,965974.48,conventional,2015,Northeast
570,1.03,363935.24,50852.58,conventional,2015,NorthernNewEngland
571,1.23,204396.56,42392.17,conventional,2015,Orlando
572,1.09,477875.71,113793.17,conventional,2015,Philadelphia
573,0.64,1151157.44,79618.55,conventional,2015,PhoenixTucson
574,1.38,66360.74,26110.75,conventional,2015,Pittsburgh
575,0.98,1794543.77,214140.34,conventional,2015,Plains
576,1.08,447701.68,40125.46,conventional,2015,Portland
577,1.14,222483.88,73022.33,conventional,2015,RaleighGreensboro
578,1.396017972711152,917091.3424611753,49271.38,conventional,2015,RichmondNorfolk
579,1.02,917091.3424611753,28554.64,conventional,2015,Roanoke
580,0.98,432572.45,40435.38,conventional,2015,Sacramento
581,0.98,448394.83,42168.21,conventional,2015,SanDiego
582,0.92,928836.58,74764.6,conventional,2015,SanFrancisco
583,1.08,488980.65,67361.34,conventional,2015,Seattle
584,1.06,282822.72,59543.76,conventional,2015,SouthCarolina
585,0.73,5900232.15,573512.32,conventional,2015,SouthCentral
586,1.11,2573973.63,457962.13,conventional,2015,Southeast
587,1.03,74139.25,5325.75,conventional,2015,Spokane
588,1.09,214718.99,41883.03,conventional,2015,StLouis
589,1.25,51557.01,24082.57,conventional,2015,Syracuse
590,1.19,236434.37,59249.19,conventional,2015,Tampa
591,0.95,32137333.01,4709852.62,conventional,2015,TotalUS
592,0.89,5949846.14,705601.43,conventional,2015,West
593,0.72,811664.36,83459.07,conventional,2015,WestTexNewMexico
594,1.59,1770.87,1590.77,organic,2015,Albany
595,1.29,13288.3,2915.77,organic,2015,Atlanta
596,1.43,14898.15,3741.64,organic,2015,BaltimoreWashington
597,1.35,3870.67,1024.72,organic,2015,Boise
598,1.91,3098.29,2134.4,organic,2015,Boston
599,1.54,3414.8,3274.24,organic,2015,BuffaloRochester
600,1.35,132790.41,13761.61,organic,2015,California
601,1.87,4011.02,1347.06,organic,2015,Charlotte
602,1.78,9910.84,1715.56,organic,2015,Chicago
603,1.396017972711152,10351.99,1176.93,organic,2015,CincinnatiDayton
604,1.78,3483.64,1127.27,organic,2015,Columbus
605,1.35,10315.32,3353.33,organic,2015,DallasFtWorth
606,1.4,22798.51,295043.20947097597,organic,2015,Denver
607,1.86,917091.3424611753,1347.04,organic,2015,Detroit
608,1.79,1083.77,596.67,organic,2015,GrandRapids
609,1.64,58545.6,19321.18,organic,2015,GreatLakes
610,1.67,3408.2,3236.44,organic,2015,HarrisburgScranton
611,1.396017972711152,5223.36,626.98,organic,2015,HartfordSpringfield
612,1.25,9077.59,1100.0,organic,2015,Houston
613,1.68,2086.14,1265.5,organic,2015,Indianapolis
614,1.71,2242.67,1273.33,organic,2015,Jacksonville
615,1.68,7138.01,713.33,organic,2015,LasVegas
616,1.29,46991.12,7820.93,organic,2015,LosAngeles
617,1.61,1438.14,600.96,organic,2015,Louisville
618,1.72,2118.66,1173.33,organic,2015,MiamiFtLauderdale
619,1.58,64774.28,295043.20947097597,organic,2015,Midsouth
620,1.64,4614.78,1536.24,organic,2015,Nashville
621,1.53,3532.67,3090.0,organic,2015,NewOrleansMobile
622,1.95,22571.11,9786.27,organic,2015,NewYork
623,1.85,65898.99,43332.87,organic,2015,Northeast
624,1.88,7856.82,7333.91,organic,2015,NorthernNewEngland
625,1.75,3229.47,1616.67,organic,2015,Orlando
626,1.76,917091.3424611753,2880.19,organic,2015,Philadelphia
627,1.55,12418.02,1786.67,organic,2015,PhoenixTucson
628,1.6,2253.42,1454.87,organic,2015,Pittsburgh
629,1.54,46329.16,15402.85,organic,2015,Plains
630,1.396017972711152,57669.71,8980.94,organic,2015,Portland
631,1.73,5749.75,2720.44,organic,2015,RaleighGreensboro
632,1.55,4719.47,2299.21,organic,2015,RichmondNorfolk
633,1.44,5184.57,1881.27,organic,2015,Roanoke
634,1.5,8676.28,1658.67,organic,2015,Sacramento
635,1.29,15054.25,1111.58,organic,2015,SanDiego
636,1.35,27556.76,295043.20947097597,organic,2015,SanFrancisco
637,1.4,54484.31,10993.0,organic,2015,Seattle
638,1.56,6072.82,2902.76,organic,2015,SouthCarolina
639,1.39,65372.85,30315.49,organic,2015,SouthCentral
640,1.51,50546.78,22898.38,organic,2015,Southeast
641,1.43,5788.14,295043.20947097597,organic,2015,Spokane
642,1.89,3707.77,753.33,organic,2015,StLouis
643,1.65,1283.8,1169.21,organic,2015,Syracuse
644,1.65,2953.53,295043.20947097597,organic,2015,Tampa
645,1.48,730874.31,236001.93,organic,2015,TotalUS
646,1.4,246616.27,64899.58,organic,2015,West
647,1.66,9271.68,4163.33,organic,2015,WestTexNewMexico
648,1.06,41567.62,10313.03,conventional,2015,Albany
649,1.06,427391.28,44885.92,conventional,2015,Atlanta
650,1.396017972711152,637319.34,179990.18,conventional,2015,BaltimoreWashington
651,1.14,61221.98,5340.86,conventional,2015,Boise
652,1.2,399883.99,114839.16,conventional,2015,Boston
653,1.44,100207.14,55357.07,conventional,2015,BuffaloRochester
654,0.96,5699944.93,594411.66,conventional,2015,California
655,1.22,156798.51,49548.44,conventional,2015,Charlotte
656,1.17,726401.24,97651.22,conventional,2015,Chicago
657,0.94,169950.37,39617.86,conventional,2015,CincinnatiDayton
658,1.05,106663.68,295043.20947097597,conventional,2015,Columbus
659,0.77,1020856.87,82586.46,conventional,2015,DallasFtWorth
660,1.12,917091.3424611753,100261.58,conventional,2015,Denver
661,1.16,255597.63,82193.26,conventional,2015,Detroit
662,1.21,136761.35,63861.7,conventional,2015,GrandRapids
663,1.15,2610004.41,650580.44,conventional,2015,GreatLakes
664,1.22,187671.77,73264.41,conventional,2015,HarrisburgScranton
665,1.39,223170.31,80581.7,conventional,2015,HartfordSpringfield
666,0.73,1062387.72,120148.78,conventional,2015,Houston
667,1.396017972711152,121767.82,35774.97,conventional,2015,Indianapolis
668,1.24,105176.25,24427.51,conventional,2015,Jacksonville
669,1.12,255465.26,38503.26,conventional,2015,LasVegas
670,1.396017972711152,2926435.94,295043.20947097597,conventional,2015,LosAngeles
671,1.13,80537.77,24814.08,conventional,2015,Louisville
672,1.396017972711152,353520.71,74509.99,conventional,2015,MiamiFtLauderdale
673,1.17,2420829.45,597683.07,conventional,2015,Midsouth
674,1.03,153852.03,23901.18,conventional,2015,Nashville
675,1.02,230069.01,62663.62,conventional,2015,NewOrleansMobile
676,1.36,997562.44,289359.35,conventional,2015,NewYork
677,1.29,2983695.9,295043.20947097597,conventional,2015,Northeast
678,1.11,288514.78,53466.02,conventional,2015,NorthernNewEngland
679,1.26,204812.28,44375.38,conventional,2015,Orlando
680,1.34,335173.17,107117.77,conventional,2015,Philadelphia
681,0.6,1159509.68,71351.98,conventional,2015,PhoenixTucson
682,1.43,60213.79,24336.58,conventional,2015,Pittsburgh
683,1.05,1507821.92,233302.27,conventional,2015,Plains
684,1.396017972711152,363889.04,53934.48,conventional,2015,Portland
685,1.21,230632.14,60996.87,conventional,2015,RaleighGreensboro
686,1.13,207249.74,47574.75,conventional,2015,RichmondNorfolk
687,1.07,136950.98,28674.03,conventional,2015,Roanoke
688,1.13,381041.74,41744.74,conventional,2015,Sacramento
689,0.94,486113.55,39267.34,conventional,2015,SanDiego
690,1.23,696515.27,78180.39,conventional,2015,SanFrancisco
691,1.33,352335.1,58247.14,conventional,2015,Seattle
692,1.11,278514.05,60249.6,conventional,2015,SouthCarolina
693,0.8,5204971.91,642455.17,conventional,2015,SouthCentral
694,1.16,2558563.78,496956.81,conventional,2015,Southeast
695,1.24,57869.58,8453.34,conventional,2015,Spokane
696,1.23,169118.65,47524.63,conventional,2015,StLouis
697,1.35,38750.74,18240.96,conventional,2015,Syracuse
698,1.396017972711152,242478.65,67663.34,conventional,2015,Tampa
699,1.03,28012520.93,4756762.52,conventional,2015,TotalUS
700,0.98,5026688.71,611581.91,conventional,2015,West
701,0.78,743066.25,295043.20947097597,conventional,2015,WestTexNewMexico
702,1.81,1182.3,295043.20947097597,organic,2015,Albany
703,1.46,917091.3424611753,1117.03,organic,2015,Atlanta
704,1.56,917091.3424611753,6065.55,organic,2015,BaltimoreWashington
705,1.62,1308.88,406.04,organic,2015,Boise
706,1.91,2271.95,1574.04,organic,2015,Boston
707,1.65,1269.74,1132.95,organic,2015,BuffaloRochester
708,1.52,116499.36,9364.64,organic,2015,California
709,1.92,3125.59,751.27,organic,2015,Charlotte
710,1.81,10575.65,1393.33,organic,2015,Chicago
711,1.22,10742.08,1025.19,organic,2015,CincinnatiDayton
712,1.64,4283.56,1311.41,organic,2015,Columbus
713,1.41,10958.57,3050.0,organic,2015,DallasFtWorth
714,1.44,19660.58,10238.8,organic,2015,Denver
715,1.82,7038.51,861.23,organic,2015,Detroit
716,1.88,917091.3424611753,203.33,organic,2015,GrandRapids
717,1.65,58236.29,13735.62,organic,2015,GreatLakes
718,1.65,4701.71,4375.45,organic,2015,HarrisburgScranton
719,2.13,2753.92,652.54,organic,2015,HartfordSpringfield
720,1.29,10569.83,1170.0,organic,2015,Houston
721,1.77,1601.74,556.39,organic,2015,Indianapolis
722,1.82,1758.64,616.67,organic,2015,Jacksonville
723,1.79,6259.44,300.0,organic,2015,LasVegas
724,1.43,41524.22,295043.20947097597,organic,2015,LosAngeles
725,1.75,1201.07,443.08,organic,2015,Louisville
726,1.75,1791.51,880.0,organic,2015,MiamiFtLauderdale
727,1.48,67813.61,22012.91,organic,2015,Midsouth
728,1.396017972711152,10581.74,1721.49,organic,2015,Nashville
729,1.48,5151.37,4886.67,organic,2015,NewOrleansMobile
730,1.91,25037.76,7481.76,organic,2015,NewYork
731,1.84,57627.38,32529.49,organic,2015,Northeast
732,1.87,7199.17,6600.52,organic,2015,NorthernNewEngland
733,1.85,2038.24,610.0,organic,2015,Orlando
734,1.396017972711152,917091.3424611753,3714.64,organic,2015,Philadelphia
735,1.66,10159.47,1111.73,organic,2015,PhoenixTucson
736,1.71,1784.02,917.55,organic,2015,Pittsburgh
737,1.68,39967.69,15705.3,organic,2015,Plains
738,1.51,25692.22,295043.20947097597,organic,2015,Portland
739,1.69,4322.52,1717.49,organic,2015,RaleighGreensboro
740,1.59,3487.35,1250.5,organic,2015,RichmondNorfolk
741,1.46,4508.41,1185.72,organic,2015,Roanoke
742,1.63,7436.13,509.53,organic,2015,Sacramento
743,1.49,12775.39,688.45,organic,2015,SanDiego
744,1.55,24986.4,177.33,organic,2015,SanFrancisco
745,1.59,37469.0,2753.93,organic,2015,Seattle
746,1.72,3363.2,1186.27,organic,2015,SouthCarolina
747,1.39,77922.66,37799.65,organic,2015,SouthCentral
748,1.64,31775.03,10751.23,organic,2015,Southeast
749,1.51,4449.11,158.64,organic,2015,Spokane
750,1.82,4234.28,270.0,organic,2015,StLouis
751,1.72,561.1,513.46,organic,2015,Syracuse
752,1.75,1986.05,993.33,organic,2015,Tampa
753,1.58,616177.0,174923.02,organic,2015,TotalUS
754,1.58,166334.97,33024.18,organic,2015,West
755,1.7,7309.84,2604.39,organic,2015,WestTexNewMexico
756,1.07,45675.05,9379.54,conventional,2015,Albany
757,1.1,917091.3424611753,43430.04,conventional,2015,Atlanta
758,1.11,749845.79,295043.20947097597,conventional,2015,BaltimoreWashington
759,0.99,76836.1,7467.27,conventional,2015,Boise
760,1.23,355432.28,100715.97,conventional,2015,Boston
761,1.41,109546.92,62312.01,conventional,2015,BuffaloRochester
762,0.96,5951871.32,635318.73,conventional,2015,California
763,1.08,201741.43,46972.92,conventional,2015,Charlotte
764,1.18,773078.09,94439.89,conventional,2015,Chicago
765,0.93,183072.02,41141.35,conventional,2015,CincinnatiDayton
766,1.09,114280.87,21411.43,conventional,2015,Columbus
767,0.8,1116600.76,102738.51,conventional,2015,DallasFtWorth
768,1.0,899302.8,156112.59,conventional,2015,Denver
769,1.15,250888.8,70506.75,conventional,2015,Detroit
770,1.31,129295.86,52872.75,conventional,2015,GrandRapids
771,1.16,2730224.03,610248.66,conventional,2015,GreatLakes
772,1.2,191040.19,74589.1,conventional,2015,HarrisburgScranton
773,1.38,220210.32,73550.85,conventional,2015,HartfordSpringfield
774,0.82,978807.74,105622.79,conventional,2015,Houston
775,1.34,127501.04,37626.92,conventional,2015,Indianapolis
776,1.1,121048.7,29076.27,conventional,2015,Jacksonville
777,1.396017972711152,242732.32,36265.13,conventional,2015,LasVegas
778,0.83,2954705.54,337149.23,conventional,2015,LosAngeles
779,1.01,107443.35,25787.7,conventional,2015,Louisville
780,1.24,369819.98,78578.59,conventional,2015,MiamiFtLauderdale
781,1.1,2720346.71,583298.37,conventional,2015,Midsouth
782,1.05,148164.2,23321.89,conventional,2015,Nashville
783,0.92,256174.52,66214.87,conventional,2015,NewOrleansMobile
784,1.33,1088977.45,309388.56,conventional,2015,NewYork
785,1.29,3042447.03,940038.24,conventional,2015,Northeast
786,1.13,264118.86,43742.64,conventional,2015,NorthernNewEngland
787,1.18,226965.26,53147.1,conventional,2015,Orlando
788,1.36,348215.37,117031.82,conventional,2015,Philadelphia
789,0.63,1163115.49,67730.71,conventional,2015,PhoenixTucson
790,1.26,70345.39,24832.45,conventional,2015,Pittsburgh
791,1.08,1547969.24,278266.03,conventional,2015,Plains
792,1.11,495032.46,295043.20947097597,conventional,2015,Portland
793,1.11,258728.48,54365.07,conventional,2015,RaleighGreensboro
794,1.1,225830.42,43386.55,conventional,2015,RichmondNorfolk
795,1.09,127855.51,26074.28,conventional,2015,Roanoke
796,1.14,405013.16,39235.2,conventional,2015,Sacramento
797,0.92,516149.11,47811.06,conventional,2015,SanDiego
798,1.23,776336.17,80955.21,conventional,2015,SanFrancisco
799,1.11,552036.54,82808.62,conventional,2015,Seattle
800,1.02,332918.7,70004.39,conventional,2015,SouthCarolina
801,0.85,5208272.73,640697.37,conventional,2015,SouthCentral
802,1.11,2796195.76,564495.84,conventional,2015,Southeast
803,1.03,85295.41,12095.19,conventional,2015,Spokane
804,1.32,156112.67,43669.64,conventional,2015,StLouis
805,1.33,42662.65,20081.29,conventional,2015,Syracuse
806,1.12,268415.49,78737.16,conventional,2015,Tampa
807,1.02,917091.3424611753,5016746.91,conventional,2015,TotalUS
808,0.95,5939402.98,764383.7,conventional,2015,West
809,0.85,681409.59,88582.08,conventional,2015,WestTexNewMexico
810,1.82,917091.3424611753,1109.23,organic,2015,Albany
811,1.38,10969.92,1215.92,organic,2015,Atlanta
812,1.19,23920.36,4593.07,organic,2015,BaltimoreWashington
813,1.396017972711152,1081.18,295043.20947097597,organic,2015,Boise
814,1.74,3325.89,2187.42,organic,2015,Boston
815,1.53,5821.39,5696.67,organic,2015,BuffaloRochester
816,1.41,136421.88,8473.84,organic,2015,California
