AveragePrice,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,split
1.65,52559.1,11415.28,25306.56,3345.08,12492.18,10971.43,75899.23798835442,0.0,1,2015,25,-0.8390272022036742
1.81,3118.58,188.44,1951.63,86.02,892.49,773.33,119.16,0.0,1,2015,26,0.1397176000213176
0.98,4739.17,256.53,2.64,0.0,4480.0,4480.0,0.0,0.0,1,2015,27,0.6572446658876407
2.08,9204.78,692.88,7146.78,37.93,1327.19,1327.19,0.0,0.0,1,2015,28,0.2792524649670106
1.88,7618.91,298153.02075182484,569.28,0.0,7049.63,7049.63,0.0,0.0,1,2015,30,-0.7441935757146708
1.79,2151.76,1237.16,31.27,0.0,883.33,883.33,0.0,0.0,1,2015,31,0.40940750587093694
1.93,1699.0,258.85,731.44,19.58,689.13,689.13,0.0,0.0,1,2015,32,0.7420967349050331
1.36,12251.87,10248.57,1529.97,0.0,295043.209470976,473.33,0.0,0.0,1,2015,33,0.3844436563302378
1.55,3448.42,312.68,709.27,0.0,2426.47,257.86,2168.61,0.0,1,2015,34,0.9007767958112778
1.24,51904.44,11894.56,30078.32,4.7,9926.86,303.33,75899.23798835442,0.0,1,2015,36,0.46206312425208873
1.97,3496.27,78.13,1775.25,628.28,1014.61,925.39,89.22,0.0,1,2015,37,-1.1904124879470672
1.62,3480.66,120.23,2152.16,363.06,845.21,583.33,261.88,0.0,1,2015,38,-1.385566068661313
1.29,14473.73,12300.47,580.15,0.0,1593.11,212419.8848198304,0.0,0.0,1,2015,41,-0.7223746070527151
1.27,41482.48,26336.41,14789.4,0.0,295043.209470976,356.67,0.0,0.0,1,2015,42,0.5698073447798152
1.45,44616.23,6222.73,30224.67,7.34,8161.49,216.67,7944.82,0.0,1,2015,43,1.0740376022022649
1.93,3024.32,686.69,656.63,310.28,1370.72,1346.0,24.72,0.0,1,2015,44,-0.02500772873741917
1.27,65242.77,32913.28,6344.03,0.0,25985.46,25780.0,205.46,0.0,1,2015,45,-1.2273369197578794
1.79,25740.0,298153.02075182484,3489.26,498.66,10971.03,10657.51,313.52,0.0,1,2015,46,0.3952350034363898
1.44,4363.13,582.64,295828.4299183668,0.0,647.93,212419.8848198304,501.26,0.0,1,2015,47,-1.2152697831065686
1.92,917091.3424611752,2410.28,213.12,22463.61928975053,300.0,300.0,0.0,0.0,1,2015,48,-1.5253674732662341
1.73,1751.2,810.58,23.95,0.0,916.67,916.67,0.0,0.0,1,2015,50,-0.4850958569920399
1.71,5508.2,1793.64,2078.72,0.0,1635.84,1620.0,15.84,0.0,1,2015,53,-0.34107071423917473
1.1,449332.85,393408.17,18718.27,594.25,36612.16,13176.39,23435.77,0.0,0,2015,1,1.2663724601020663
1.2,692934.46,49696.14,386398.73,39488.95,217350.64,209761.81,7588.83,0.0,0,2015,2,0.7865084225234027
1.03,66069.21,51922.06,7555.95,2061.16,4530.04,2009.53,2520.51,0.0,0,2015,3,-0.11860149185361367
1.17,409343.56,4730.77,288094.65,45.98,116472.16,115538.05,934.11,4405.6384670481,0,2015,4,-0.814191985736165
1.5,114052.94,1321.19,295828.4299183668,74.53,58649.74,57909.74,740.0,0.0,0,2015,5,1.142201287119347
1.06,4929884.26,2380955.61,1827783.28,150535.5,570609.87,521004.15,46809.48,2796.24,0,2015,6,-1.2680344687237275
1.18,167270.13,37383.37,44000.75,31576.2,54309.81,41623.4,12686.41,0.0,0,2015,7,-0.021050675281683535
1.22,745439.17,26117.56,488218.44,145882.24,85220.93,75867.61,9265.81,87.51,0,2015,8,-1.6646278536550407
0.93,213554.45,3617.45,162644.69,656.23,46636.08,20650.03,25970.02,16.03,0,2015,9,0.03976222543744189
1.08,116995.68,53201.66,32775.08,7822.59,23196.35,212419.8848198304,2057.45,21.43,0,2015,10,-0.18547280796491242
0.8,1008295.47,649344.32,271152.06,9610.83,78188.26,212419.8848198304,18029.96,4405.6384670481,0,2015,11,-0.9561509766056655
1.02,695658.81,140914.23,422434.82,4944.79,127364.97,74743.6,52611.95,9.42,0,2015,12,0.9469461905048512
1.13,917091.3424611752,390289.67,1649082.75,271642.56,617677.34,503612.64,109501.0,4563.7,0,2015,15,1.8197191199085352
1.35,241174.11,4305.86,150044.76,231.99,86591.5,79402.42,7189.08,0.0,0,2015,17,-1.5440952763096043
0.77,983910.94,549415.32,309974.97,4231.47,120289.18,95546.28,24742.9,0.0,0,2015,18,0.16328811531501777
1.06,149473.79,3642.56,108152.4,724.5,36954.33,21963.56,75899.23798835442,38.16,0,2015,19,0.8345758969323941
1.06,249509.99,114584.67,98937.17,3874.78,32113.37,31833.66,279.71,0.0,0,2015,21,-1.285554954475969
0.96,2329987.29,298153.02075182484,456562.55,60922.43,294095.95,255279.65,36398.19,2418.11,0,2015,22,0.4472575889917025
1.27,398055.71,289948.64,41120.06,65.81,66921.2,35279.75,31641.45,0.0,0,2015,24,3.1253468471050443
1.15,917091.3424611752,566435.98,1077630.8,164873.48,295043.209470976,572717.4,99142.71,20.35,0,2015,25,0.1141978193223235
1.07,140855.47,95428.54,8371.74,11082.07,25973.12,24183.43,1789.69,0.0,0,2015,26,-0.7633720066930401
0.94,271448.06,188798.96,295828.4299183668,352.52,69524.6,66085.94,3438.66,0.0,0,2015,27,-0.2913316114745315
1.36,1102868.27,18101.89,768131.81,3184.12,295043.209470976,249848.32,63602.13,0.0,0,2015,28,0.8157541520674719
1.06,290611.31,3806.65,233232.89,24.12,53547.65,53543.21,4.44,0.0,0,2015,30,0.5722281594585225
1.28,211991.09,133616.3,29418.39,91.59,48864.81,22591.61,26273.2,0.0,0,2015,31,0.6781725585916405
0.61,1233503.27,1002267.22,150640.9,5034.13,75561.02,75558.47,2.55,4405.6384670481,0,2015,33,0.15617827427209954
1.32,917091.3424611752,1847.59,70060.41,2397.99,24416.8,17599.77,75899.23798835442,0.0,0,2015,34,-0.13658380303403636
1.08,1510836.96,841332.54,454162.3,14022.68,201319.44,198193.38,1929.49,4405.6384670481,0,2015,35,-0.020984721487700572
1.09,432770.06,131530.29,229573.27,13384.3,58282.2,40428.06,17854.14,0.0,0,2015,36,-0.06177874032345495
1.16,233277.19,61158.75,59374.75,36067.46,76676.23,63206.25,13469.98,0.0,0,2015,37,-0.8021046597028688
1.15,123070.18,48244.28,41412.29,103.6,33310.01,212419.8848198304,4148.89,0.0,0,2015,39,0.5763257485712705
1.19,360027.65,101289.29,210411.75,9507.42,38819.19,38819.19,0.0,4405.6384670481,0,2015,40,-0.7239705742565516
1.02,406591.11,217747.34,140456.68,13326.97,295043.209470976,30090.58,4708.25,261.29,0,2015,41,1.9235043213261123
1.21,713523.24,127276.45,481792.41,21293.67,83160.71,212419.8848198304,796.67,70.57,0,2015,42,0.4853638653933325
1.06,311348.31,187805.04,46947.97,12431.59,64163.71,45690.04,18473.67,0.0,0,2015,44,0.8864049574249508
0.81,5142259.93,298153.02075182484,1298842.9,68870.69,569012.95,476249.64,92763.31,0.0,0,2015,45,1.7765440214842974
1.15,2778000.82,1990978.47,266024.34,18600.92,502397.09,281141.42,221255.67,0.0,0,2015,46,-0.30682946149892426
1.21,64116.71,23843.63,29590.6,2672.12,8010.36,8010.36,0.0,0.0,0,2015,47,0.6872924633561623
1.17,176820.49,99020.78,31381.54,42.62,46375.55,46375.55,0.0,0.0,0,2015,48,0.050290037213912384
1.3960179727111521,44517.84,810.15,22526.2,36.39,21145.1,20725.1,420.0,0.0,0,2015,49,0.5796447852546428
1.21,260471.23,298153.02075182484,30244.52,40.52,68895.19,30325.33,38569.86,0.0,0,2015,50,1.1019913975636046
1.04,28470310.84,12167445.03,10734652.82,768020.05,4800192.94,3978636.9,812924.73,8631.31,0,2015,51,1.2730923880770832
0.94,5461313.9,2695157.56,2031937.97,71550.57,662667.8,521877.7,140735.66,54.44,0,2015,52,-0.43534786071678366
1.89,1115.89,14.87,148.72,0.0,952.3,952.3,75899.23798835442,0.0,1,2015,0,-2.4479344735010753
1.87,3047.38,1578.59,735.23,0.0,733.56,533.33,75899.23798835442,0.0,1,2015,1,0.7334556356894827
1.41,15387.74,8097.26,5023.48,528.36,1738.64,1738.64,0.0,0.0,1,2015,2,-1.623038350511438
1.82,917091.3424611752,1.26,858.4,0.0,314.87,133.33,181.54,0.0,1,2015,3,0.18789480695078215
2.01,1948.28,3.14,760.39,0.0,1184.75,1184.75,0.0,0.0,1,2015,4,-0.21015680092858183
1.6,1480.91,16.46,90.53,0.0,1373.92,1373.92,0.0,0.0,1,2015,5,0.733443268043439
1.3,121698.02,80952.24,28216.13,0.0,295043.209470976,12529.65,0.0,0.0,1,2015,6,0.47283967787505027
2.29,2694.11,347.67,295828.4299183668,920.11,469.68,469.68,0.0,0.0,1,2015,7,-0.7744083041037906
1.83,10951.51,711.63,9515.44,0.0,724.44,724.44,0.0,0.0,1,2015,8,-0.141499830719901
1.67,4847.86,350.39,3650.73,0.0,846.74,293.33,553.41,0.0,1,2015,10,0.42441780350658
1.34,917091.3424611752,7244.18,1390.2,0.0,2613.33,2613.33,0.0,0.0,1,2015,11,0.8237214289673315
1.33,22502.5,4271.13,8412.17,584.78,9234.42,1202.57,8031.85,0.0,1,2015,12,-1.9957689683601492
1.62,8703.74,580.39,7210.53,0.0,912.82,60.0,852.82,0.0,1,2015,13,-1.7021671490973906
2.01,711.52,59.16,572.36,0.0,80.0,80.0,0.0,0.0,1,2015,14,-0.5929508873307852
1.63,59906.52,3609.5,45327.3,0.0,10969.72,6137.81,4831.91,0.0,1,2015,15,-0.2513628379716981
1.8,2171.91,97.75,171.42,22463.61928975053,1902.74,1902.74,0.0,0.0,1,2015,16,-1.1516386912157401
2.21,1920.19,73.54,295828.4299183668,9.36,234.57,234.57,0.0,0.0,1,2015,17,0.13381687239580914
1.24,11398.91,9698.27,893.97,0.0,806.67,806.67,0.0,0.0,1,2015,18,-0.6721253619595451
1.78,1221.24,49.75,765.47,0.0,406.02,286.67,119.35,0.0,1,2015,19,0.3426977885836714
1.88,1140.32,853.38,22.43,1.18,263.33,263.33,0.0,0.0,1,2015,20,-1.0113891336385508
1.66,5758.68,2421.36,3050.67,0.0,295043.209470976,273.33,13.32,0.0,1,2015,21,0.7597256136330801
1.23,38078.07,28037.64,1355.8,0.0,8684.63,8684.63,0.0,0.0,1,2015,22,-0.8673951028384265
1.84,1648.84,1091.95,26.89,0.0,530.0,530.0,0.0,0.0,1,2015,24,-0.6140918176523533
1.71,917091.3424611752,192.26,2511.65,60.36,1684.61,850.0,75899.23798835442,0.0,1,2015,26,-0.7358752712989929
1.47,1278.14,204.19,10.61,0.0,1063.34,1063.34,0.0,0.0,1,2015,27,0.4362217735391489
2.02,14337.32,1363.4,10912.03,46.42,2015.47,2015.47,0.0,0.0,1,2015,28,2.0430577646470756
1.92,40358.44,2519.17,17147.02,73.05,20619.2,20455.66,163.54,4405.6384670481,1,2015,29,1.0051863454360082
1.9,6757.39,0.0,593.56,0.0,6163.83,6163.83,0.0,0.0,1,2015,30,-0.07829356196600169
1.82,1925.46,1174.98,53.81,0.0,696.67,696.67,0.0,0.0,1,2015,31,-0.6206024787413648
1.82,2888.62,235.21,1358.88,22.7,1271.83,1271.83,0.0,0.0,1,2015,32,-1.1792913896880424
1.54,10849.4,7988.43,1728.24,0.0,1132.73,1120.0,12.73,0.0,1,2015,33,1.2602118953294792
1.7,1441.14,598.03,91.36,0.0,751.75,559.41,192.34,0.0,1,2015,34,-1.8399825136232386
1.8,30207.8,3732.84,14987.92,20.69,11466.35,10403.58,1062.77,0.0,1,2015,35,0.8080835548981486
1.35,30862.91,15946.79,10638.92,3.13,4274.07,540.0,75899.23798835442,0.0,1,2015,36,0.24925690880114593
2.02,3359.58,298153.02075182484,1948.96,627.92,721.86,212419.8848198304,101.4,0.0,1,2015,37,0.3101349455393172
1.57,3860.33,184.69,1998.19,325.29,1352.16,1002.65,349.51,0.0,1,2015,38,1.0269628821012686
1.44,9707.59,298153.02075182484,4741.77,22463.61928975053,674.59,674.59,0.0,0.0,1,2015,40,0.7284766196993916
1.34,27146.81,17038.27,9879.87,0.0,228.67,228.67,0.0,0.0,1,2015,42,0.4784368485761832
1.3960179727111521,29354.75,6876.29,17363.12,7.33,5108.01,453.33,4654.68,0.0,1,2015,43,-1.0691554035308442
2.01,2865.92,776.54,621.95,450.46,1016.97,970.0,46.97,0.0,1,2015,44,-0.7368491442953247
1.3960179727111521,58961.59,34211.11,295828.4299183668,0.0,15958.27,15613.33,344.94,0.0,1,2015,45,1.57592782072077
1.3960179727111521,23809.3,9855.11,3187.02,612.99,10154.18,9640.0,514.18,0.0,1,2015,46,-1.067902508948875
1.77,845.05,1.24,130.95,0.0,712.86,712.86,0.0,0.0,1,2015,49,1.2012090775600874
1.53,556368.86,207494.87,295828.4299183668,4753.87,131808.1,95964.83,35843.27,0.0,1,2015,51,1.3371321815693253
1.52,166494.38,61454.35,68624.86,749.3,35665.87,9756.03,25909.84,0.0,1,2015,52,-0.9252181441101399
0.96,636771.37,553198.56,31583.38,22463.61928975053,295043.209470976,10553.73,41140.76,0.0,0,2015,1,0.7274442402561918
0.91,113578.24,67496.3,36532.33,2904.77,6644.84,212419.8848198304,1777.58,0.0,0,2015,3,2.8036446361049134
1.22,490022.14,6082.88,373452.06,272.81,110214.39,109900.93,313.46,0.0,0,2015,4,0.6141770203379652
0.85,9032180.67,4794142.14,3460743.8,177145.49,600149.24,556205.2,41203.2,2740.84,0,2015,6,-0.1843620328811624
0.98,254009.7,52915.5,71209.89,80813.88,49070.43,33450.14,75899.23798835442,4405.6384670481,0,2015,7,0.27187977128215834
0.86,300905.18,4665.89,224967.68,19442.29,51829.32,15335.37,31756.14,4737.81,0,2015,9,1.7375757442813307
1.3960179727111521,216653.06,111171.46,59739.98,21795.64,23945.98,16360.12,3422.61,4163.25,0,2015,10,-0.9124691116866814
0.68,1391089.32,786166.9,495262.11,18855.32,90804.99,79314.06,11474.72,16.21,0,2015,11,-0.2605109980023968
0.93,990211.57,217715.85,608156.34,5736.45,158602.93,90555.95,68006.59,40.39,0,2015,12,-0.03132124064285407
0.91,4874124.41,768874.35,2948564.71,510153.65,646531.7,479453.25,126925.79,40152.66,0,2015,15,-1.05599893252542
1.06,283137.88,42732.12,168621.69,851.33,70932.74,69529.64,1403.1,0.0,0,2015,16,0.9569786631131847
1.32,917091.3424611752,4803.72,216923.02,364.83,75877.74,72234.63,3643.11,0.0,0,2015,17,-0.6054975626161447
0.72,1280364.01,540024.17,597855.73,8063.4,134420.71,86145.18,48275.53,0.0,0,2015,18,-1.1189380636363873
0.92,917091.3424611752,171139.21,22525.96,1299.6,42945.86,20816.49,22129.37,0.0,0,2015,20,0.28715946381236396
0.94,370223.11,298153.02075182484,185057.29,4255.15,36449.01,35205.21,1243.8,0.0,0,2015,21,0.43350508685082273
0.74,4031949.04,2770656.27,854673.24,64439.7,342179.83,308754.64,31108.07,2317.12,0,2015,22,0.5020434947329551
0.9,125504.98,5378.31,83854.56,5155.25,31116.86,8618.05,21296.75,1202.06,0,2015,23,-0.6791478569807098
0.99,3668037.65,888523.17,1798504.77,388259.15,592750.56,464442.27,125798.21,2510.08,0,2015,25,-0.9620490038583646
0.94,221471.45,160834.57,13445.84,17578.18,29612.86,212419.8848198304,5714.51,0.0,0,2015,26,-0.2654831931597327
0.81,367711.87,271075.59,11860.86,426.32,295043.209470976,76463.29,7885.81,0.0,0,2015,27,1.8581867333772297
1.36,1433763.11,22622.87,1084529.78,3251.93,295043.209470976,243186.43,80172.1,0.0,0,2015,28,-0.2281458140369958
1.06,412752.74,4353.96,361694.45,34.23,46670.1,46576.76,93.34,0.0,0,2015,30,1.6786669665271814
0.95,489224.51,358731.15,50048.43,180.21,80264.72,26854.75,53409.97,0.0,0,2015,31,0.13621435441627971
1.14,569304.8,30263.22,417993.89,1722.1,119325.59,104365.66,14959.93,0.0,0,2015,32,-1.418842588235219
0.56,1544750.92,1194635.06,261342.47,6335.66,82437.73,82437.73,0.0,0.0,0,2015,33,0.27647771917383474
1.25,112065.73,2685.5,75345.64,2164.35,31870.24,20561.48,11308.76,0.0,0,2015,34,0.08297727584818634
0.92,2561325.42,1383259.28,926444.37,13768.85,237852.92,235274.47,1245.73,1332.72,0,2015,35,1.2845122968838323
0.98,776237.93,165259.75,295828.4299183668,15903.81,59749.8,48200.04,11547.81,1.95,0,2015,36,0.4452499927294637
0.99,344288.82,79507.9,115316.24,88450.29,61014.39,41191.91,19822.48,0.0,0,2015,37,-1.2487436148116158
0.97,308461.1,99429.98,140203.43,21686.02,47141.67,40189.17,6952.5,0.0,0,2015,38,0.8807342914511636
1.0,168217.72,71867.81,65784.29,93.81,30471.81,27117.84,3353.97,0.0,0,2015,39,0.9808711633844154
1.04,771974.9,287292.15,429601.75,15342.47,39738.53,39738.53,0.0,0.0,0,2015,40,0.7368838200719464
0.85,692276.13,357235.87,277723.14,15691.23,41625.89,36622.51,4738.29,265.09,0,2015,41,0.3965668337544002
0.91,1352027.64,298153.02075182484,896514.3,20587.92,65344.53,64393.44,832.23,4405.6384670481,0,2015,42,0.855538916640853
0.91,469684.32,284674.2,78055.21,27248.16,79706.75,51793.3,27913.45,0.0,0,2015,44,-0.7382008405089013
0.71,6934356.31,3776936.71,2348980.01,161845.27,646594.32,519847.64,75899.23798835442,63.26,0,2015,45,1.2592312416171638
0.97,135656.36,35897.25,84741.31,2704.69,12313.11,12276.59,36.52,0.0,0,2015,47,1.7917741322624634
1.26,57424.15,1321.47,30243.88,14.24,25844.56,25793.45,51.11,0.0,0,2015,49,0.9874889468926463
0.92,562242.53,392037.18,53180.28,79.96,116945.11,50530.52,66414.59,0.0,0,2015,50,0.27373702877649836
0.89,44655461.51,18933038.04,18956479.74,1381516.11,5384427.62,212419.8848198304,1121076.47,46899.12,0,2015,51,1.5392319745794487
0.84,8362504.08,3531350.44,3872672.0,80893.53,877588.11,212419.8848198304,172154.91,99.56,0,2015,52,0.3558358594821599
0.71,916367.42,611270.39,205181.23,14107.36,85808.44,212419.8848198304,3742.74,4405.6384670481,0,2015,53,-1.1283280774935225
1.83,1228.51,33.12,99.36,0.0,1096.03,212419.8848198304,0.0,0.0,1,2015,0,-0.2869978199820042
1.44,7665.7,1565.49,4210.72,0.0,1889.49,1133.33,756.16,0.0,1,2015,1,0.552839100853473
1.15,27929.74,14635.12,8013.19,667.82,4613.61,212419.8848198304,0.0,0.0,1,2015,2,0.8973161081749786
1.43,1780.76,0.0,999.31,0.0,781.45,283.33,498.12,0.0,1,2015,3,-0.9384227298577207
1.78,2943.85,298153.02075182484,1308.94,0.0,1622.73,1622.73,0.0,0.0,1,2015,4,-0.23342306943183613
1.55,917091.3424611752,18.78,102.35,0.0,2687.42,2687.42,0.0,0.0,1,2015,5,0.10448932687373774
1.11,196031.9,142332.45,41999.51,2.92,11697.02,11697.02,0.0,0.0,1,2015,6,0.7634400288339954
1.93,3557.34,210.49,1244.18,1457.98,644.69,644.69,0.0,0.0,1,2015,7,0.8360580008727412
1.52,14391.05,1363.35,11835.47,0.0,1192.23,1192.23,0.0,0.0,1,2015,8,2.2808954770907457
1.19,10707.5,218.51,9140.29,0.0,1348.7,371.08,977.62,0.0,1,2015,9,-0.5237616063447724
1.63,4215.96,432.24,2985.02,0.0,798.7,223.33,75899.23798835442,0.0,1,2015,10,1.370366871072395
1.29,27527.63,4823.79,10709.5,104.48,11889.86,1323.33,10566.53,0.0,1,2015,12,0.7205507526436558
1.55,8707.92,449.84,6955.71,0.0,1302.37,253.33,1049.04,0.0,1,2015,13,-1.5600902238461403
1.53,63248.58,4062.76,46378.83,0.0,12806.99,8615.6,4191.39,0.0,1,2015,15,-1.0558522178406937
1.65,3796.16,39.55,151.13,0.0,3605.48,3605.48,0.0,0.0,1,2015,16,0.23170239165704015
1.54,6084.48,88.08,5406.05,2.67,587.68,587.68,0.0,4405.6384670481,1,2015,17,-0.12173550039869697
1.15,12285.76,9833.51,1505.58,0.0,946.67,946.67,0.0,0.0,1,2015,18,-0.2041282081457753
1.69,1565.24,45.17,805.09,0.0,714.98,496.67,218.31,0.0,1,2015,19,0.9411127710293236
1.6,7634.17,4366.54,2884.3,0.0,383.33,383.33,0.0,0.0,1,2015,21,0.14235681954607496
1.3960179727111521,50107.32,39628.65,1721.95,0.0,8756.72,8756.72,0.0,0.0,1,2015,22,-2.565767930441761
1.55,1336.46,0.0,772.41,0.0,564.05,303.33,260.72,0.0,1,2015,23,0.09642041328016558
1.73,1767.3,827.35,16.62,0.0,923.33,923.33,0.0,0.0,1,2015,24,-0.5905260427570455
1.44,72159.84,17276.51,30751.68,4813.6,19318.05,17413.54,1904.51,0.0,1,2015,25,0.10718147346170807
1.48,2013.46,162.22,34.57,0.0,1816.67,1816.67,0.0,0.0,1,2015,27,0.6517934811974203
1.93,24697.84,1867.35,12683.96,7.36,10139.17,10139.17,0.0,0.0,1,2015,28,1.0414199448025554
1.78,63537.1,3278.92,295828.4299183668,13.97,36549.6,36537.93,11.67,0.0,1,2015,29,0.23072700853028255
1.89,6551.44,4.49,568.47,0.0,5978.48,5978.48,0.0,0.0,1,2015,30,-1.1656310146397908
1.76,2499.88,1262.74,53.81,0.0,1183.33,1183.33,0.0,0.0,1,2015,31,0.9858543706966665
1.77,1427.11,760.33,74.32,0.0,295043.209470976,585.38,7.08,0.0,1,2015,34,-0.03874890107797442
1.67,30193.16,3904.24,14499.51,32.15,11757.26,9989.22,1768.04,0.0,1,2015,35,0.7812253485889755
1.79,4385.19,27.19,2044.97,968.1,1344.93,1330.43,14.5,4405.6384670481,1,2015,37,0.26489720179294585
1.58,3916.98,83.48,2059.65,440.08,1333.77,1296.67,37.1,0.0,1,2015,38,-1.9304261587646534
1.22,13195.65,7103.9,5624.41,22463.61928975053,467.34,467.34,0.0,0.0,1,2015,40,-0.09977412076690445
1.11,18623.99,16215.48,1142.06,2.89,1263.56,1263.56,0.0,0.0,1,2015,41,-0.09485406132796022
1.06,57802.02,38413.44,19160.87,22463.61928975053,227.71,227.71,0.0,0.0,1,2015,42,0.18716669716883402
1.44,40334.59,12927.15,21460.13,35.42,5911.89,406.67,5505.22,0.0,1,2015,43,-2.105884565094347
1.66,3977.03,456.99,1272.79,503.05,1744.2,1580.0,75899.23798835442,0.0,1,2015,44,-0.3291929411604456
1.28,64156.46,33408.72,10410.41,0.0,20337.33,212419.8848198304,394.0,0.0,1,2015,45,0.13354630921213204
1.6,35085.7,8698.27,9368.82,804.65,16213.96,14673.34,1540.62,0.0,1,2015,46,0.9100472871460651
1.38,6444.84,2284.35,3738.62,0.0,421.87,220.0,201.87,0.0,1,2015,47,-0.5900270427230303
1.93,2688.02,912.08,1425.94,0.0,350.0,350.0,0.0,0.0,1,2015,48,-0.04719137208777056
1.65,1285.09,3.72,111.53,0.0,1169.84,1169.84,0.0,0.0,1,2015,49,0.32371087239513224
1.68,2109.19,762.21,20.31,0.0,1326.67,1326.67,0.0,0.0,1,2015,50,-0.9946133327950413
1.34,216484.22,298153.02075182484,82183.07,184.99,44516.57,11083.16,33433.41,0.0,1,2015,52,-0.35227163540335416
1.03,433883.91,377256.38,17162.5,524.85,38940.18,18044.41,20895.77,0.0,0,2015,1,-0.4110053166433864
1.09,844931.21,71703.52,554857.41,22463.61928975053,180932.96,175771.39,5161.57,0.0,0,2015,2,-0.23049540028255064
1.07,69970.75,54229.34,9647.24,3047.0,3047.17,1373.42,1673.75,0.0,0,2015,3,-0.2928521897128996
1.04,609985.34,7653.19,495731.7,22463.61928975053,106216.72,105403.38,813.34,0.0,0,2015,4,0.23922058739252763
1.36,132760.1,298153.02075182484,66261.92,161.96,64513.81,63918.25,595.56,0.0,0,2015,5,-0.41203122100948475
0.91,5871224.58,2908845.38,2200393.89,149458.93,612526.38,553682.71,56311.08,2532.59,0,2015,6,-1.2769847358614486
1.13,729325.61,28216.83,499138.28,119634.41,82336.09,78980.96,3273.2,81.93,0,2015,8,0.2611575623280123
0.93,186617.2,4246.12,140926.77,4185.64,37258.67,17773.67,18571.14,913.86,0,2015,9,-0.033494845126151966
0.96,128078.27,76792.99,23238.8,7652.85,20393.63,17859.26,1970.91,563.46,0,2015,10,0.987577883445575
0.67,1207167.54,737968.75,376914.26,22463.61928975053,80177.93,67959.08,12176.08,4405.6384670481,0,2015,11,0.8270415930740114
0.95,766576.39,153584.14,466313.49,5420.92,141257.84,92800.41,48427.25,30.18,0,2015,12,-0.22862456253684268
1.11,268195.87,129910.26,35996.84,22463.61928975053,61772.96,57777.05,1023.87,4405.6384670481,0,2015,13,1.8114446206689634
1.24,132621.01,1155.67,74113.5,4855.23,295043.209470976,48150.41,4209.37,136.83,0,2015,14,0.2789014100960035
1.07,2856456.35,515789.01,1541252.99,238780.53,560633.82,472576.07,78544.87,9512.88,0,2015,15,-1.2396735301770923
1.02,239756.62,35933.38,126557.74,722.59,76542.91,75408.57,1134.34,0.0,0,2015,16,1.9158157949760486
1.09,364571.57,6791.17,289098.22,215.13,68467.05,65594.58,75899.23798835442,0.0,0,2015,17,-0.5857035997629566
0.7,1180723.02,525259.71,535768.93,5175.33,114519.05,103507.51,11011.54,0.0,0,2015,18,1.3768273009028251
0.98,158792.02,7650.86,109166.71,8455.43,33519.02,18968.55,12562.27,1988.2,0,2015,19,-1.6065557192533746
1.21,917091.3424611752,62181.18,9886.68,375.65,19397.24,11016.44,8380.8,0.0,0,2015,20,-1.2405609150204637
0.9,2641032.65,1673425.82,582236.24,58216.26,327154.33,280560.62,44327.49,2266.22,0,2015,22,1.228200154602354
